RestaurantId,Cuisine,Score
dCT8cpcHiXrLNKkihUTbTg,japanese,0.5398479
XcK-u5cH25S6cfOhNXdueQ,chinese,0.5048922
nHZnOVms6-h7PwU481DFZQ,american,0.796363
tDSM80z9X9kXnbKX2Z3FwQ,french,0.7726239
vYc_dbmC4yK7X_-3vQ74ig,french,0.9980684
nD2R18RIFOLRRfMVdXJNJg,italian,0.9984046
VvIzNbkl4PDPzutZdxWCJw,indian,0.5993214
3KPT1r_FFBYPTcS4Mgschw,french,0.5438321
dS2VNgvdLCAxImvcVBV6wA,french,0.6630692
3omBIylGFJugwLgNgUgOXw,american,0.8798996
xeIhR9gx0OsTdoQ0mmEUsA,indian,0.6393025
2f0EWTvp3YDtGNKEEXKKhA,japanese,0.6664171
dhR4FMfoN0-MT5JOs7B-5g,chinese,0.9953763
lUQR6cZlHHKXOksH5xOTqA,french,0.6888917
1hZo1zfvLVN687_D7latyg,italian,0.680578
mm8gYHxaLLRyv3CslY40TA,japanese,0.9977196
bjzBkF2FFMsdkCk50xseFQ,italian,0.7460225
71gTwIVOynPCNOFLEv-bQA,italian,0.9984046
HsMExJ0PYZnFACK_T1iUBg,japanese,0.5774665
85y2x_yaBAEGDtwkhqe6ug,japanese,0.5023544
6aVgixwks8EgirE1JtyDAQ,italian,0.6739074
B9LiH5wakBJFZ0ThiYj9sQ,french,0.5438321
azCB19UzoGl7njg5FDudaw,indian,0.6694286
-134ZvJ4lgiqx-sjRBWQ9g,japanese,0.6264811
ev6e12vhY_0y4qE1cRhv0A,japanese,0.6516434
Tp3MF3DNXuW41A10PQ2nFw,indian,0.7353234
lXGCo-K7eftxRT_6E59-Iw,american,0.8798996
bvNXEdDaUyy8zkth500qaw,indian,0.5993214
lPno4CCubHeWXnPnglp8sQ,indian,0.6348199
5rs_4WCfU9kSktenC1PWXg,indian,0.5993214
0XC6L2GCtuaNEI8XFEyD2g,indian,0.6783955
kPwydmpHg_8Tixf37DUfKw,french,0.5438321
rtCNN0TT2C_FH8zVPMy1sw,american,0.8925973
xd7ioU33jkwx0hQ3kUNIOg,american,0.888339
SbXJlImRDoMeepmq_f96cw,japanese,0.5023544
QR1YIRzFjd2bi5iBzT9zXg,japanese,0.6541159
YzyHW3w0HUyaG8EvplNT1A,chinese,0.9968152
L_MGrE-eRwSWaf06ltqXTw,indian,0.6783955
0tY7uPrv2sQ-npalLNPFsw,korean,0.5660706
psqD5se4A0sv9Zn3PyUlcg,korean,0.5514492
7iY35991NhQ1AShJZCNZgA,japanese,0.6548782
QObHX0yR6zd0WfksRDbJTA,italian,0.7058001
U0deo-JRQmHrru0uSf6QWA,korean,0.6452499
XO3yD87rTPz9o6Dy9qRaJg,american,0.7612632
h5WkewI6U7NjLB_n6WgdvQ,american,0.8196575
AsnR26if_44HfFW3HrRkVQ,korean,0.9976112
U0QlNZX8FVwiXCIIaHqhGw,indian,0.6783955
iFhpdc5cI_uiNAZrPlflpQ,indian,0.5993214
Lcz6apUnwH7pceOLaVB6-g,american,0.796363
tJxAlyeT5PRbUIyJ2wsv-A,italian,0.6773402
j3HLOkrjzBjcvYPiIHua1A,american,0.8259502
M6Eiyx9LXMetMUxsYe-fvw,french,0.6341389
v1M1HIQBVwYatEF_iOmedw,italian,0.5153047
6hKJePanmG9AxK4dfwgyyg,american,0.833046
FER-iaOyA8JFH-DL5vaKIQ,italian,0.6265987
D6ZEcG1FCZ18nekMWrhgMg,japanese,0.5023544
_z2_1TE_1brlvljiGtJ4mA,indian,0.9987925
jSrDUsCXkKqbBQ9sqDLFcg,italian,0.9984046
ECw0vk1IykU3QIX1okSXdA,italian,0.5908161
DXZctS1HsfF7oUTuqgQL0g,french,0.5438321
l_Td-NFRIdxu7m6pgJUqhQ,indian,0.5993214
ju2CQpEB2hwekqP4ewkeSg,korean,0.9976112
Tgi-rDD3mxFi9uGybZxdaQ,italian,0.5908161
h0Z2RZBZbiqS-Yw22WyTaQ,indian,0.6393025
af_i3fBov6BCMSfp5rrAdg,japanese,0.5947537
tb4jjBjjyVmoaVvdcj2HEA,french,0.6888917
uCJD5XBqGl7DWRdR5J8y0A,japanese,0.5023544
i8F0fnempD5fTb2CxbwKDw,japanese,0.5629325
TC6mrFU6T1txRrxmGtF3nA,french,0.5438321
tHW3EwGwai1AiWQ6ZD-wjg,american,0.9176716
TT517g4saZlXO_SEJzfmvw,american,0.796363
L5iUBm_rH6cmjNyNVQV62A,american,0.9994104
nyAyIIISpOCHZDnlPRNfHA,indian,0.5993214
tAtVthcI8oKJxvXpYxH_9A,japanese,0.5023544
BxB7lV381jp5pmosnIBpGA,indian,0.9987304
o5_roJB43PNm0PhhJ-0mXQ,indian,0.5993214
ezu7Ai6ADfHDYCklvuipWA,italian,0.5908161
E1fFQqXuO2Ido9hGDmTbDg,chinese,0.9953763
cBC55mBdY_1Zj7dfVeWWQg,american,0.796363
wfGFM8zvdw9Zs-jxsTdjww,korean,0.6271295
vfpOoIrPQXZ3KUydNpM2xQ,indian,0.9984598
aUaTY2nqM7FrYvShh14L1w,french,0.6341389
4x4M_p_b8GvLkc4fe00GHA,indian,0.6393025
qtbBMwko2vKneqtHjs4Gcw,american,0.9994104
0EtZ1xhnXWp4-ysNVwItYA,american,0.8752262
m2fe2Jgb4U3shkoRCA2jqA,american,0.796363
r-b7njQdEuDnK0yqHy5imQ,american,0.796363
WlRZ4JEAVqtemQ5WQhFAFg,japanese,0.9977196
iexl39DYyy_76Xq3ExaJkQ,french,0.9984854
yB4ziqFM_7V8JxJas7CHfA,italian,0.6481676
ak-EOiPVe9bnSnKXAVHNgg,japanese,0.6745284
gDW2Bmr8NKu46bUXl-Htxg,japanese,0.5023544
nsAU6F2vmdnphmfIa_RuWg,american,0.8752262
UTzACyFayWbmg19iqrXFXA,american,0.833046
Y2I946V78wOdwaUD9chmqg,indian,0.8100055
TXEl8kyZ4de8CoW7nT_i3A,japanese,0.9977196
LZcpNrQQqC5IWbE4c-9Cyw,italian,0.6481676
xsAyLxRlbcKoLmOirWdETQ,japanese,0.5023544
F0xWRSEu-w4pIqFl-c7uIg,american,0.796363
Z67mgMkN3RfdPEX5mXsyYA,italian,0.7196224
VkwB8OziGSgTqY5kpSSf4g,american,0.9994104
u_3TLN0u6LyOL01vdjFOug,indian,0.778766
w0YkRy2gsr0znrM7ojZtTw,italian,0.7313686
CsZLG1VpdFAZiT_qRRmJ2A,french,0.5438321
tsvElYYtUBAEdfK6plnxlg,italian,0.6311236
3e6BGJDY7wY8UkYtcnksUQ,french,0.6033478
odX0anvOSQ_X4SXdoqJFNQ,french,0.7080536
ruBUmEgfRVu7M6i64XMQ9Q,japanese,0.5629325
3N3XesISm5tg_nsjL10eFA,indian,0.6783955
3NbhYebjZPjLTWZZyRuhsw,american,0.9221888
puIxzUYl8hhVfWJRaMsZcA,french,0.6869972
bMc_vEplFI56k1Jng1-dsg,american,0.796363
oBAxfAeF6OBukPg3WLmiRg,american,0.796363
Tt2GuzCV4QB1UeIR7yUQnQ,french,0.6864781
bUtl50tG5P4S2fYh_BtZ6w,japanese,0.5023544
1ilgNaDvCX5SPeSJLsLQJA,japanese,0.5023544
3idAtiEXe_XfTcPoZC_DcQ,american,0.8798996
x7vJOXizWpJPl5A7jrl1Dg,korean,0.6621842
I8U2B8O3uXhhXYhRrOH_Xg,american,0.8912133
79bTSZd0QArz9xmninDdtQ,italian,0.9984046
GaTbudQQaA-STf3qn5Gj3w,american,0.796363
fV1BKHz49jEMPWh6r7pnlg,american,0.796363
E7q1Qf6380N_aMqz28EgNw,chinese,0.9953763
efbSwd5-qPc2dkWCaX5Ucw,indian,0.5993214
jSUUcyV76hlCBAyHWAOm0w,french,0.6888917
00jHmlu0elBhzBsw7Y5pww,french,0.6794028
FCms-eFFxnpMLm09AJridQ,american,0.8465099
1urm6tDvUpn3lBs9dxXn_w,french,0.6136666
5kufgNH-OuUBDPaDQIEtzw,japanese,0.5023544
mgtvQja9kg18FZ5_7VSF_A,french,0.5438321
x5zOHDirJAMaKtu1TjAgug,italian,0.5908161
nd0uXNXaeaDMuMk4C1GusA,indian,0.7483852
R3gSQGB3aEmVpwbKIgOPqg,italian,0.9987492
eQdjZQaLnjItmn9suEEeIA,italian,0.729358
k2o2DJOZT0oGTM-zmAJUfQ,indian,0.6576335
RZvUUM0vJVji8mSnPSFhTA,american,0.8925973
-vBfKWJ1v9YdJQT5XUbcBQ,french,0.9986706
nKcyBE_1b8Pz2aEI5BW7QQ,indian,0.5993214
15svH3HiVDwHMSIlRYpk6A,indian,0.9986999
JyXn_GCGM2DsNYIzgzQrDw,italian,0.6739074
zEIt0xaPM9DIS-pc118O6A,korean,0.5708717
V58g7E1AHkuTchTVyLQuYQ,chinese,0.996717
EBK0OkVMBg_n_KxAU_4DZg,french,0.9986706
Qli775QfVY4oFPNu7Cy5Tw,japanese,0.5873903
56nGFQ5PVuGErwcAR34QAw,american,0.8504266
6S62Z7e0UP82shutXERUzA,french,0.6888917
pDUQF3IgvqZfT31luMgwTA,american,0.9221888
a4WZUTKn90dOkeY38JHNjQ,italian,0.7261678
Lw3JXLqb-OqwpxoXEi7DJw,korean,0.5330948
kctef59qqlzJNqAc1ZGEvg,french,0.6921131
UB5emSFilql0J10Jx4AHXA,french,0.7023234
D-smGg8zFQzk40EdessZ5w,italian,0.729358
FXimZKjpMjbDR20M2ruhvg,japanese,0.9977196
NBeQAgTo9hlJxgp9xbMO-w,italian,0.6773402
-WHZcPiBtW6sErlYswwUMQ,french,0.6888917
fU22eRTnKLT2C-OFJ6eUGQ,italian,0.7313686
LZC5OOn_NmtBSC4eX8yFiw,american,0.833046
35bJdPviyOHhiFHOFStN4Q,indian,0.5993214
jvPYm9rYK-5ddnjU30Oz4Q,indian,0.9979094
XhCzENVgRBYcKwWLMX7FRg,korean,0.6507835
HScFap2SwbUlfC-QXVkxFA,korean,0.6452499
YVqpoDk4fC3noi3_lcBP3A,japanese,0.5023544
YdFFUP3-PBzBsE3j75XwaQ,italian,0.7477525
JATyH-KGyi8GH_KUVLid2w,indian,0.754352
zxQGrv0uJ5b_k0l_ma6E3A,american,0.796363
SB4t6vWpxlVQAfCQ3oC1BQ,indian,0.6561745
uiKZ8Th-Ld8EKJ9g_jc9bg,chinese,0.9953763
F-QQCnbsw48dfx4qVf-WoQ,american,0.9994104
8A6cnkksN1vFsQ7-LwxZ9g,japanese,0.5023544
OiSjFh06dsNonI0cPXMSOw,american,0.9221888
18oBmQQPj_QopK4L7wwcsg,american,0.796363
G4Y3yF4UfcCNSj0JFQQVDw,indian,0.5993214
f-sL-VgQzte0StcqI3KkJw,american,0.7422343
CHuR8YJcyk34jwh6vjG7_w,korean,0.5760657
M1DtTHfV7hstQypHpx9DqA,italian,0.5908161
UgVY-74sV9xHzx6WR96Wog,indian,0.5993214
cecWBm6P2T1dIXrTfJWKng,indian,0.5993214
R2VSWR_2bNhfchNqdgQR2g,indian,0.5993214
uEKiv6WEPg9dWj10HCur5A,italian,0.9987492
0eRir9RUGAnfKov68kvKVA,indian,0.5993214
-P7qAIG1wr_gXW3nzIq5TA,french,0.6907318
O2Wf9JozX-Av2SOV6EvmNw,indian,0.6561745
F-AfJgFrxNbn49Mp4l7aXg,american,0.8465099
UM11sCoaZizH2QajqPOubA,indian,0.5993214
mlwzynq9ofUHLx2hCL70dQ,american,0.796363
QmelPAXgkVLZfUb27diAEw,japanese,0.5023544
szM1B9tHQixNsmTZTfKoWA,american,0.8259502
PLOVI6TMYnnRZthIiaW6Rg,american,0.796363
x5HLJVEOYF-cCmGEZFu9yA,indian,0.7474852
oNP_QmgP_fDBElFq9vA7Og,american,0.796363
IjRxYyr41Yl1fGhIrss1vg,japanese,0.5023544
vZ5-JXlJS75k8wmPNS5U5w,italian,0.729358
2CMgTjJoC3II30mxRy-G8A,japanese,0.5774665
8iSU_z2JkjjUEjm-Ur470w,japanese,0.6442093
BKqeOrA8Vfg2oUc9QdcoUA,indian,0.5993214
ybZ4bVTE4NWBKIm829_Ivg,french,0.6270424
BCg5O26hQnVX7OOepNLK6w,japanese,0.5774665
R86cJxXMiXRyqzlF24esgg,italian,0.6311236
EKY8DwZVWpkgv6IWrepbWg,indian,0.6393025
kCdWWxX8P4QQLL_5lh52bg,american,0.796363
Q-yTbpW4vrq80oRW40W_Pg,italian,0.9986269
81ATGBKh1Ke6EX_L3qHaIQ,italian,0.6706464
xC9m3f0ARLFs3IM0szaOOQ,french,0.5438321
xTWpl9DgIkkr5B8h8_xUpA,french,0.9984952
CpsnurlPqkUBWwqO69xS7A,indian,0.5993214
L7_siqDfU4-ZA17YtA-SBg,korean,0.9976112
2DBgxV4_Yvg5ptIGp3oDvA,french,0.9980684
uXbm5anCKrg_wmzIwEOR7g,american,0.8465099
q2VwOuFDRJyIUfUFy8HQzg,american,0.8225055
bmcIFCtXLzkQIgLmDVXs3A,italian,0.5908161
4SN0mwVSzVkFTpb_aH8cgg,french,0.6033478
e64Y17DJgjotSz8B9gEI7Q,american,0.9992769
ZqOxAKVZEZTa4XS4zthp3Q,indian,0.9987925
AAXX-WkDd1CW3_GgIVivvw,chinese,0.9953763
ykf5siP-2CXY3leFbeeabQ,japanese,0.5629325
mc9lvusD4Na-KXT2z4ulzQ,indian,0.9987925
-tI3uIKZVLc2YXWUdYWgjQ,indian,0.5993214
i7dD3RpslT-ZWFjdu6XVeA,chinese,0.5048922
ddyYKrNWkdc5mudrmLaTvA,italian,0.7477525
nHU9WZRVASyqguAIqLXK8w,american,0.8465099
VdmaD1hWf944YEnlM-EGmA,korean,0.9976112
wurhcLKXD4YJ5XfTxpbE5Q,chinese,0.5135174
w4cFJhUpjGXqqWBd3BbY4w,american,0.8791694
rZ9OFoSqy8u4WECfh--ylg,italian,0.7214376
3P8hb1ZOCA8IjEGfqpSpxg,italian,0.6265987
RfxOtJ4SQmEeVX_XjFLWUQ,american,0.8892435
mNf8XWHW8peGNhCr9HNWQw,indian,0.5993214
k4ZtjGOt0e7oQ7Ut81ZwTA,italian,0.7477525
xKi-O_l0BkXE25Q7824XHw,indian,0.5993214
WCzh8JOXq1xFrOhizQKCEw,indian,0.5993214
z7H9ApIGopnDnQaglnPTzg,italian,0.9987492
gjZpcE-X4zQOEqWQPelLgg,italian,0.7460225
ZhjRaJkfCIVopvamUzrEsA,italian,0.6615712
T_d-JdVD-DVl4DzWqQk9DQ,american,0.796363
t-tx9YJhKHZrzIn4DKziuQ,american,0.9176716
rDel4XpHiTzE4X7f2demog,korean,0.9976112
GpWXEpVyehmKP2WQsD_Y8g,american,0.796363
_eDLqcUps_l-Uuj4lcJVYg,japanese,0.5023544
KgpOYAG-r_eDsQXFXt0nnQ,french,0.6645221
ppUU-p6yH6IMa7d_UrYkaQ,italian,0.9984046
JkHPM-CMLNGQzZb79GWm4Q,japanese,0.5023544
B8yFj4qt-HgMCbF5S-GkgA,french,0.5438321
Eqz2pL3xHnr_72fxDXa2IQ,japanese,0.5023544
LW_t_KO6SybdAHMtNilAEA,french,0.5438321
rrDymUQnu95UnZtTeeHfnA,american,0.796363
pNe8ZCkGTe4cXfKdOF7kYQ,japanese,0.99812
CZZkMp7PST4VHBnaHCUoHw,indian,0.5993214
JwwUpvy7DfUB0WmhNSlxDQ,french,0.7080536
XB_YNEvXM0Qch55jovpSJA,japanese,0.5873903
D1jp3pfGvyYyaXBN8iJRBg,american,0.8798996
geNwD4ySIwA732eK2CvDZw,italian,0.9989021
TBwHQitNU0R_xVXsISvHJA,american,0.7612632
jo30o65XFWmgMJS86zFiFQ,italian,0.7214376
ckQo_h2SQn7GpqNSio6XFg,japanese,0.6745284
1OQSFZYa7yqpVj6e4lf4lg,italian,0.9984046
76y4aMBY0lT6zfJLy2EH-Q,italian,0.6773402
TM8wJkjBw2NFzBp6Yy5HFA,indian,0.5993214
aTFkjo0scqmOgsFF5kuGXg,french,0.6341389
SGpqzs1ZtOqGPVTfedrf8w,chinese,0.9953763
q11TljTQd33XCWlVoPyRqg,american,0.796363
qs5aBgcT2v1BFlW-XqQS0Q,indian,0.7483852
Q54MtCjBjuhk0BUUgLn5SQ,japanese,0.5023544
jHsPKz_EQrWHe6Yl3vEERQ,italian,0.7283967
4BKaYXMJpT7sWe82f82hGA,american,0.8196575
4Jp0wdJXLpmgCwWv6o6YEQ,japanese,0.5873903
DAGnUq-6P_muOQqSG3-OcA,french,0.6851351
_AU96YHJM_CgFfw_QzpvAQ,french,0.9980684
srhEv1OqoK9W5JRdiMWDyw,french,0.6923503
068CsJNwm8tV2jduC9Ionw,french,0.6033478
LjAt-SP7BwIpp56TZHVsWA,japanese,0.6745284
Pv51B3SzP4OqUbJncEeF1g,indian,0.6783955
Hnj8w5j6eaIt2NiSQc7TGg,french,0.6888917
izRJeBfDQYJmd6ibIQ6Mfg,indian,0.9989401
_Klr6rynJ4b_oc7ehRPoZA,italian,0.5908161
4qtJ_u-7-73ts5UPa6NBmA,japanese,0.9977196
jRTYVF2SSibfx04YDJIqIQ,american,0.796363
DY3RKjbIT3G8URhVEvQ_UA,indian,0.5993214
TuGFxspYWd0smugwUeN9sA,french,0.5438321
k6KrdEQ8EAMPJx82fZpUvw,japanese,0.5645245
Td1UeTK6Gv-ekOBSOnjvLw,french,0.5438321
D8HgGDbL5dvkAtq6O0zTpw,korean,0.5530498
yLcJTiE4n_w4sZwSfMZYZA,indian,0.754352
Qz5E5sPtETWD3kwEUsBZpw,indian,0.8192666
MLx55vayKx0MmK5PIQhmrw,japanese,0.54466
MFYh1htbCY8naZfkdF9rEQ,korean,0.9970719
9eZrG8nANKuoyGSqdj_gew,indian,0.6783955
ndRkgrkoCugt2qy0LMVQ_Q,american,0.8830939
ujbH5MZQzC2SSuRF3XvNfQ,italian,0.5908161
fmdEiai0e4agyTEqFUWJmw,italian,0.6265987
tpNw3wIbehblYJAxPWFDRw,chinese,0.9953763
2LFYEpREb8A0gr-rQSrnXA,indian,0.6561745
x6_1vzeCH9YvbvIBmSr2iA,french,0.6033478
SH1j1nOkHXcC-avHBIWqDw,american,0.8860583
snJZrvebNxanqMmWPhqndg,japanese,0.6745284
R2VLXk5qjDLhsP4R8Z9i2A,american,0.796363
VtJd1l64kqUUyWacwK0J2Q,italian,0.7287346
nHMDOIX32dGbfpuNUwsLNQ,italian,0.7283967
aLnt6DwRxlSm8xD9nuEEmA,indian,0.5993214
50vyTIdqKI_wsSqzaEtovg,french,0.6174511
elXpn3tpCENSnXp_sbWmvA,japanese,0.5023544
82wA_Vfg_eDckx23d3dA_g,french,0.7517423
h1PXV90jW1bXIWVlKiF0NQ,indian,0.5993214
zww7OtudkcE921UT2ThOSg,italian,0.9984046
FZh1ZBFrb46tkRdZuMA7hQ,french,0.5438321
MHbxF-ZS918-ZoXKQPBEyg,italian,0.9984046
56qlj1cYlqNzmG0xllGg-w,american,0.8339444
lxQ-tzFmL1tmUqZUN-CSRQ,japanese,0.6555792
1jBTtOBWbE-XRxyp7NyHvg,french,0.5808082
vcIfePYJwE6PlINXdfAQtg,italian,0.5908161
M1VHR29gMNs3EavDXdE_PA,indian,0.5993214
3o0W7asUgP7EEKn8iFWFyA,italian,0.8139811
eht_0com4C1sQbl9qCzlag,indian,0.9986999
LdWyeeV8DuYINKVTghFwrg,italian,0.5908161
K_RLEEEkMmlis5hteYlYUQ,french,0.5438321
vHtV8WkFec0mlWfDmm9R2Q,japanese,0.5023544
J9r0qorwR0tKOhrCcl1VGQ,italian,0.6481676
aRnqeB3ANO_HKETtyL7rlA,japanese,0.6745284
dP2K5ql2Iy25pktfo6cKhA,korean,0.64606
KkAtVVjnMfb1vGlcpzmhgw,american,0.833046
8YEW9Skc7m_Fl-7crFzPyQ,indian,0.5993214
W3XmpomxgjrVjrAE_Z55ow,chinese,0.9953763
WbkM29ZUAJtsatHEPBZtAQ,italian,0.5908161
fEig4z0y_qCMRLvW7HRuqA,american,0.8504266
qZK3e3kZAuyVlNrFNjBZ3A,italian,0.6366415
na-2_gQCY7ccS2ZkLJDumQ,italian,0.7313686
phB6HvQyOUEZmvgg9KzRmA,italian,0.9984046
vFsjObMTImsnM_DzVo4N3g,italian,0.7283967
tV2IY8q92bOEwVC4McgPjw,french,0.5808082
Jy7htqnnxlKB2vZO42_-aw,korean,0.5530498
4K0doiBddco60kl0W04a3Q,italian,0.6706464
w0lXJpm1m2P1Rj7qW1NhVA,korean,0.5514492
IuMvrvXTTZm4NQYO1O1dbg,japanese,0.9977196
7uGPAk8ELYABSzZhXhj7tA,french,0.6270424
6n7D4amt9vEruR73tt3S9w,italian,0.7196224
Nd1siXnY8NiOn4Gn-AgWSQ,japanese,0.6745284
ynR4-QgEOsE7VhNfIWo73w,japanese,0.6745284
mZb4Td9YK8f1jwsg9xU_gg,japanese,0.5023544
dL6_XUUr_INX10IOMtSM0w,japanese,0.5645245
Ogy4UZvXdGrzEldp6ssYoQ,italian,0.6615712
WE_dce2JKcv-VoFNaqiJ4w,italian,0.729358
1_JZHKkWQBozYQ00fephWQ,french,0.7099417
WdaLydR9O57rWbTnQQQ1OQ,indian,0.9984598
V7z1ZkTOtV-dNOKhZsAlMw,italian,0.6706464
V2A9Leycc5_FEpgQC34i7Q,indian,0.5241153
iAW1UTfP8jL_vpwRh93VcA,indian,0.5993214
id_xB0Gr_UMb_WQLJSjTtQ,italian,0.6773402
-4PCSqieO2rJ4-htOh8v0w,american,0.880582
2TOtrDhkQjaOJWwJJr0tUQ,japanese,0.5023544
25lFbeQ7P0clFgbHkSHEtQ,indian,0.9984598
VSquFxwodf0y6yIbH8IlzA,french,0.9980684
oFBgvlELwMtvqA0gcGr96g,japanese,0.5023544
StF9WWWbrRzEOmNAcEINcA,french,0.6888917
59dXrRQE3JVItSneV3a1bg,french,0.5438321
i6xP3ZfL78PXg2gjsOz-og,italian,0.9984046
OOZgZGmiKocoYRgUOupEcA,japanese,0.5023544
jR09vZmJnwKPw4DyMxgwnw,japanese,0.6450044
Q3q5ODGrzCGjTUKaFEWJkw,indian,0.5993214
KGD7hsGHd3KpiEGOApZLvQ,japanese,0.5774665
CXBiohHdb9smySvW5ZzLxA,american,0.9994104
26M6nFVuA4bvhU0TBZOuLg,french,0.5912793
-8_vEcBA2Lqd8786S-Ss-g,italian,0.6773402
MjhI1FiJtiGnQvzYP1zY5g,japanese,0.5023544
JPEIN-ZFo0-6X06nz6cfYA,japanese,0.9977196
9AUVb5HNQl2117Nkl7sP-Q,japanese,0.5629325
fxjygBjQqWSE71Ref2s0oA,italian,0.6706464
9xRIcn0jTyvWNH9aBO3oAA,japanese,0.6501631
1mp7uP6Kz_Zz4UClVfnjFQ,italian,0.9988682
oxrSP0i86Fbb2TcpH0U5-Q,american,0.8722237
b8xonwU5ZvxVauxNY07FsA,italian,0.5908161
1Jjg8-vQVRQqqtL4sODi5g,american,0.9995378
hN2hG9kQpSruI9znp7OtoQ,french,0.9980684
Tk605KjXVTnXpGkOSuVBaQ,japanese,0.9977196
YL1LxYufuwX5sq4RwW-2Gw,american,0.833046
sgw7_RcDSN5UcMPeviegFA,japanese,0.9977196
DgFso8KK5MYTIYVmOmaYRA,indian,0.754352
gls8Eii-vgwKScOCNQWz9w,italian,0.9984046
ys6rqS7Cr1IZ2kB1TNYE4w,french,0.6270424
CseCPJgmN-DPKZNJk_9gTA,italian,0.5908161
aXbajGzcN6vx2n6KNMtOsQ,japanese,0.5873903
ohLIPmzTysowInbte9XhMw,american,0.8789878
QqrEF8_ZQCGi63cL10J5oA,indian,0.7431202
OvdCm3j_5HzItolfvwrEUA,chinese,0.586049
C69uTzoWFaIWcpnYf2LbRw,japanese,0.9984304
MWcj6VKEO-6zU7HnyO02WQ,chinese,0.9953763
ESpIimUxHNF1fFuGBdVwCg,italian,0.6773402
HVSi0slZGjJ6Ktg3AEixGg,italian,0.5908161
JCFEtB6jJXbOMJ7_ZUpD3g,indian,0.5993214
nTt5cLJVcmBdM640izladw,italian,0.7477525
_sipbeIM-EtR4cIzleEUhg,french,0.6341389
KdLP9XehfVmNonUg8O6taA,japanese,0.5629325
ocnHpILS80DHL--34L8xpw,japanese,0.6745284
SPyN19tjQyRTD-ltN0qNJw,japanese,0.5023544
BYIfW55zHJNKzTvMv6hAZA,indian,0.5993214
hHzngEBZs7iLE42Zv3MHXg,japanese,0.6745284
ONQRhDuWv0e9R5xOiI7YAA,japanese,0.6541159
_BsM67A1_JqAmgXA3SznKg,american,0.8259502
myYOl6CDu1fieWKxXn-1Og,french,0.5808082
5WMGy-lEcQPfLb3q7erS-Q,italian,0.6773402
fy6GKGvQSRk-c_qLTvmJMw,japanese,0.5023544
MbLH5wjrqEJAid5woCAh5g,french,0.5912793
GpZTBy6C-GhMBIhimBRZ_g,japanese,0.5023544
5w8CYpHKq8oQth42wSpt-g,japanese,0.5398479
GBxnLvHAbpv9YU4GWfkASw,italian,0.5908161
QZcRSVUltJ6YreTeDx52lQ,indian,0.6783955
Uoic12Je-GLfRp3D3Klp5g,japanese,0.5645245
IcEafi60F4pyEHaM4lR4Wg,indian,0.5993214
3xd4L_TdfdhuCjAzJecs6A,french,0.6270424
Yjzv9BjEKvwTXznB-WT__Q,chinese,0.9953763
WKxcpJ7bmh25PtA_rMpkBg,american,0.796363
iQB37FNqD_G5_QMrp9ovnw,french,0.6972262
Lx3hJXU4ocsGu3NUBk1xEQ,italian,0.5908161
vjubSxmdG_HoBBgd39geBw,italian,0.7300947
SUinDfVWO2FSoSlKntDgiw,japanese,0.5505503
Xr8jXXafb0tG5oAoS07Jbg,chinese,0.9953763
I91ZYFc-P4-sCmAVw5Q10w,korean,0.7330751
t_tWuzMEsoD9GDgAm_0l7g,indian,0.8100055
wrvIZaT5rTmk0YpIvQbvHw,french,0.6813631
CjSLDlOGzyHcJPwYXZQsWw,american,0.796363
MidK0WWI0_1tZL8AuR7Jhw,indian,0.594384
eBljpfHpo3m6oc5SFw-mLw,french,0.6270424
wOq-Jt26jnFf_rhF4r5D6w,italian,0.5908161
WFyGR8sW10AzbAoQ4T7Ung,american,0.8196575
dYqWosnE1UlJs4Wx-M_u_A,french,0.6341389
LlFzCkSDiDlAcFFodVJvuA,french,0.9983694
M-sTctogJErjLmoLiuyb4w,french,0.5912793
98URsYAwTfXRPP5e1ONPug,american,0.9994104
OwcGML0xYT-t4vmMthgOkA,french,0.5855209
aAse88crP7lBNMRJk-oWiA,japanese,0.6421406
-ZMaWRPqs0hPDe9apyFRGQ,japanese,0.5873903
WFOaud0jlpXQ9aEecipUqg,japanese,0.6442093
kDZNCPJE2jaQcumLShJxHw,french,0.5438321
9HuYLy_4hmQWkbKlKyWagQ,italian,0.6366415
MyVbXtvst8X7sbR7gUA_ug,italian,0.6773402
X9m0Z_fNmW26MgIMqTa8Ng,french,0.5438321
WG8vi6huvU1PkpY_R3whlw,italian,0.6773402
-GkhPQ0AVLoIAzPGfQ_SaA,indian,0.9984598
CZOZ_iVcW7EH4U_lyPj4lg,italian,0.6265987
AGseG-Je9xcSxiNV_NK6uw,french,0.6270424
ECGc8wvKkfczCG0jsDOW1w,french,0.5438321
0gndpfi58MSCVjcFaKYWag,american,0.7422343
4YBDKBgsnWmBIqD7RDAXxQ,french,0.5438321
duofsxNkSFWVre6eV1uhUQ,korean,0.5760657
kxUKKlbm4sK2v6e8xHKB9A,italian,0.5908161
IPHolyNKu-W1DPJKxWvKQw,japanese,0.5023544
x3PALeokwz7fFFLjfiDBAw,italian,0.5908161
vhqFa_0SG9M7Ra1OTmfB9A,italian,0.5908161
8qJd4UbgUa6i7SdB9DmT3g,japanese,0.5023544
mPHPVJ2-8mOR-lFHafrc6w,italian,0.9984046
MeQU-nGaQvX12VXYOyzavQ,french,0.9984854
SHG9wQ5PfyXDgJDYkrPu7Q,italian,0.5908161
