RestaurantId,Cuisine,Rating,NumberOfReviews
Kyx9QFPJUzlC7dmM8SE1bw,korean,3.5,269
Vlf6cWXugzv1LDx7ggbArQ,korean,4.0,50
UU-VNxsgJ3BWgpVQbUChig,italian,3.5,106
ci457I10hOtr9PpEQ5wpZw,japanese,4.0,16
DKLbMLQHvggfIKw2jj6rnA,french,3.5,182
z-Qee0JM3FyC67CuK3UXLA,korean,3.0,18
7pvTicRAhXB1Ld74MWjkXQ,italian,4.0,233
1DcGp6YP0TR6CUIgHLJ-fQ,chinese,3.0,2
8yVTSF_MfF-DYLBIBhdC7A,japanese,5.0,1
ayOj0JXAsuGqVG8reuqpxQ,american,4.0,707
3LZhWUqvEMaoc1vnAkmAlQ,french,3.5,380
QJTLAOMNvhV1_jPfcQ_qPw,japanese,3.5,147
9x0NxWf0X1V0ieL8uJVXBg,french,3.5,170
5z1CFWRQYu38S6UMIckT9Q,chinese,3.0,24
i9EgpwRQVS8kEcgbyEzOeQ,indian,2.0,4
MfOl9uzuQj8Wl2g8NRYl0w,italian,3.5,105
-0bpc5pvK6siYMIlCSmXWg,italian,4.0,586
K4Sar79zkmMdw1y3W5Jjdw,american,4.5,34
92vOHinyRpz2GI_clH8-uQ,american,4.0,87
F3mRjSCTKlA1qj7OiRikiQ,indian,2.5,2
Jx3dG_USDDOXZuUaU_EVzg,italian,4.0,282
-ZMnUfTTjLEfUt4PbQGqgA,japanese,4.0,21
Pfjb9Rn5Th7R-pLXVARwlA,japanese,4.0,943
Lu12ks-BgqfGY75Sb1004A,italian,5.0,7
367JyCXTLYT9tlCqy3gGog,indian,4.0,122
P_RNungaIf6FZdzEWkoQ0g,japanese,4.0,102
DhoUHO05XIEcaywBzNQrFA,japanese,3.0,68
tnn92SIYTluYUo-0MN9kyg,korean,3.5,6
wPDNt1enVbzu01s0sVAvsw,indian,5.0,43
finuRtOPTc9F9uryByOHog,french,3.0,65
Bwj7nzWphGV6FaZ_ygTSOg,chinese,3.5,116
1TLoaB7SXJZo3W5f4OGm8w,indian,4.0,267
hGo9KArKThuOKxNbwmNpoA,american,4.0,912
zv0mrfqDWW6o3-rX0U7_Sw,indian,4.0,9
e9uJNCM3yXBaWQluZovqUA,american,4.0,660
BPyt7S9TdcR1u571iacg7g,indian,4.0,1282
wMXitsVNyiA_yJYhvVI71Q,american,3.5,126
pwarWuPn7Aw_il-epzJEgg,indian,4.0,283
EMPeppCdv5WbbeWjL7Dyvg,american,4.0,6
AO9ubB1XVqj1hkwOZm-F9A,italian,3.5,121
NRJq2BNcbjqAyxUB_bw7gw,japanese,4.0,484
jW22gmsZjh5hFJsC1qUDOA,french,4.0,248
7Bb_IDWV_zJqpBjAvxuBIA,american,4.0,384
8uiUqUJhtszw_vdwRYh5_A,french,4.0,40
H7jcYql9RIfIzIYIlWbdRg,chinese,3.0,8
pVD330c6CmzXZ0TCt2Bv5Q,american,3.5,168
7qAHwsaiiK2bh404pugjNw,american,3.5,14
zSCp9pjEQ_M3LBuPRDo-Bg,indian,4.0,281
4LoroCI3VtQ17dyQa75-Rg,american,4.0,164
MOwB9YYd-Ko6nVgSB-ltQw,french,4.0,655
AYBRN8pKB8_ZfcCks17OmQ,italian,4.5,10
dsPxJP41Y2yRJfOcfgV8_A,korean,3.5,162
zoecS39PRpV9HhT1QYXQLQ,french,4.0,62
EPHhPGDFvnq2ARTBxAikuw,indian,3.5,477
c2Io7q-9qu8jKCIlTWLqFA,chinese,4.5,7
qIOAlXCCYrwN0VxEEH-Tmw,french,4.0,1101
PawTr-DIY_6pXaPobHZ1dg,korean,4.0,1
GjRatF7Gc7mNY4GapUCpsw,japanese,4.0,71
an8TuHRg0e3cgiAE705ZDA,italian,4.0,167
foRWizWrQ32g6Vv4g9UTnA,italian,4.0,183
et9pAFtSvNOct9Qcmtcf7g,japanese,4.0,138
11joI1ETb1Vh6k5NoGhnaw,indian,4.0,7
-u9yPjmvZilrXYM8JlKG6w,japanese,3.5,39
MdFV5IBcX-Ni6I4Zy1EqIw,italian,4.0,165
ipv4lBvbfVzCnSahqrJckQ,chinese,4.0,243
AKHA6ZU8uM3vmLwH2hqH_A,american,4.5,216
U3hvDT5CtQrnpg2zhJg3mQ,indian,3.5,148
0ALbdMnTBX0vkSPLzIDMlw,french,4.0,356
ubgtTdmGn9E-sfoaYCX5UQ,chinese,3.0,17
y_ylOQzCP-9D_4DcUIJ3jA,japanese,4.0,550
pZMxOkuYVq_Q5QYTGA8LEA,japanese,4.0,140
SfFHXhejjIwEUKY6pKMzwQ,french,2.5,36
SUHJfh7H2NiQx8c5OWoAyQ,japanese,4.0,123
ZAMUjY3yLXzziMuB6cxq5w,korean,4.0,39
b3x1ORxAm9Wr5108EEe6mA,american,4.0,23
Je2MuObgrne2wSKhD5MZ0w,japanese,5.0,89
ddKmJRZ3D1iS-gbZq03OWQ,american,4.0,107
AoS0Oh2WGSHoWwwhDDJSag,american,3.0,15
iSiOfm9CdUhbS0eDHPHUNA,indian,3.5,66
-LgkDbrcxC6KRo11bgMr5A,french,4.0,97
neQM053ovAOrf1sVSAPI9w,korean,4.0,769
9AIfcDXRJYpFT9mZUXP4Xw,japanese,3.0,52
lw4ZMgn-QBh_5W1ipNHjaw,french,4.0,39
7_NCS8bQ8UA_nEANIWm-hQ,indian,2.5,22
ZxGnVk-eHyVeAT2h0uq7Bw,japanese,3.5,68
mtmEa4vFYa764G97sqQ9dQ,italian,5.0,48
xpW1GmI-IETWNGwMl11cBg,indian,4.0,140
MwqkDr31rsHV31IqFRruDw,korean,5.0,1
1ozuYD1HTa4u2F_NR9uUJg,french,4.5,66
tguMh2GgOcU9fu6WN3dqpw,indian,4.0,822
aOdbXPdCPrckxo_it5xwSA,french,4.0,268
16heVvLqYfLpl8mC1RN3Bg,korean,4.5,253
xR2Yeb_Nh0MOAiUIaqaVOg,french,4.5,223
lSeEbTefwsBytTjOigFLlQ,american,4.0,110
Zub6WrbrS_4XMI1mPbyeiw,italian,4.0,165
Wfvbslm4MX9CE1ROjRvGng,french,3.5,74
71EQXj4urSJKrM7bZwM4Fg,chinese,2.5,38
M85t-iOAbMpO9mVIKAgwMw,french,4.0,97
VxzDpDIlwmWkbR5L_dB2yA,chinese,4.0,2
BDEqy8Qk4QdzTRlqZRFMxw,japanese,4.0,84
Dh2I2jRTXE7oDCfuA9vCoQ,chinese,3.5,39
rSY3MyWqpuy3dNuUN4zQ_g,french,4.0,330
IUMTe7g19htqG7MXrsP5NQ,italian,3.5,241
WEhkGLKlj-5X1pq_07Syaw,french,4.0,611
SiPVYO6i-jJKRVEfW1WdxQ,korean,4.0,107
iXmDaPsgylG1kHPLli15MQ,korean,4.0,576
CvSOAN2WWzLRGND4vN1xtA,japanese,3.5,79
vWEKZVPIYFewfqCOkkvVIQ,chinese,3.5,35
yVDNPV0Yf3vQAsXTJett1g,chinese,3.0,36
2uVut84nu_1J1iXRoXRMiQ,french,4.0,159
yRAU7MtAE9St6Q8LSeFZCQ,italian,4.0,26
Xd_l7jtUAZZAAvK8-mI2Jw,american,4.0,538
Z65cd3Z7JvwK8TnSVg-cfA,american,4.0,670
Om6KGbN524K6pu9IkPT0Rg,american,4.0,148
EKkHfSYTm266-ZBve3SdgA,korean,4.5,37
NInbW8FuHAFwz354Ebm4VA,indian,3.0,69
cpfBJVV-5Jo5w2KcbOBtVQ,french,3.5,412
F3Zznc4UYAfbdiTgb09-NA,italian,4.0,59
01hs_l54-211UuiJPI83lA,japanese,4.0,169
DymuoD56_QaUQdRpZSiOEw,korean,4.0,573
TIjtmaeUZexPZvcBz73VCw,french,4.0,1092
NzU2hb0z0jGEOOv0-zTLEQ,indian,4.0,521
1Ed-tb_0dBGrXfsYyehmvg,american,4.0,2209
bAPDGHHaLZs-XEFk7ZXGVA,korean,3.5,140
5DubGsDTQYkdNf4nEYsfag,korean,4.5,17
e7jRn5TNlF84k7PuvJ1MOA,italian,3.5,163
57joDNvKR4nd05PqNcgzKA,american,4.0,146
MctQwL9Mp5X7DJk13VoERg,american,4.0,989
nLusT3JPy8BfMX01U1Hy8Q,chinese,3.0,35
B0IXsKwCk21hNQffYPJmHA,indian,3.5,184
pfpp5k04_XjZhIt-VqqArQ,french,3.5,398
0axnkZlDiQcJVc06DDXxGQ,italian,4.0,252
k4ds_s6y8S46WzVIolypLQ,french,4.0,100
479rycCXZojMT9S0cl8Oxg,japanese,4.0,107
zGThJJhL82LDEUlUFALImQ,italian,4.0,78
Acz3UeoSw9F4E_ET5yxPsQ,korean,3.5,31
-g65PxVQmh3U8dKUbz1Upg,american,4.5,51
qWGFjZJ2wJeDzt1QH7t5Xg,french,4.0,329
ONEe1U1fNGT80jAEE0sCrg,italian,3.5,996
7AkS0QtUcnyGvObJpLlDtQ,french,4.5,37
eqdqHdY1CdCRHMXf6CgK3Q,chinese,4.0,93
P1hH4JDmzCX9hs-lZ-GCNw,italian,3.5,35
T1bgtJcjtc-6xykWqBRfUw,japanese,4.0,310
AEkpyAGcVe5NgH2Nb7fCNQ,chinese,3.5,183
_aq66KJxRGbc-VJkxemBFA,american,4.0,4
-G5Bl97kXbL2SgzO6UodiA,french,3.5,196
eT39RKlQ8i5Z4ml0ZwUK-Q,french,5.0,19
7Dm0ramHbk77F4yD115WWg,indian,4.0,329
Gg3heBdQQ9Wr03icYIaIQA,japanese,3.5,119
ojbH3wnRu050hRhkmoxRiA,chinese,4.0,405
OkiPb6gNNRmcbB4zIIMx0g,french,5.0,27
p3E_1wktqB-Z4qtqqO9F-A,indian,4.0,772
rBYSwbua5I5dzMTRX5o7Jg,indian,3.0,44
g-x0AcFbyiQDvnkeus0BLw,italian,4.0,161
ui4Hhq2duXIZLuzev9531g,french,4.0,48
yQ7K4uFnxXxpBVbnOSR8kA,italian,4.0,63
8AMEjzaPVE8wDcEgI3_OEA,american,4.5,28
kqJApXkfFn42SZZG7QTc4w,korean,4.0,503
aZMVSzm1ypJOkRsLVaMUVA,chinese,4.0,5
waQFCvxlJm4uEpL5a4qQbA,american,3.5,8
jplPyiAUcDhFasdqozSnEA,japanese,4.5,29
umpBNqixheC-o3TPQAYeBw,korean,4.0,74
l_RAv09V67j-Hm9dyZxWhw,japanese,4.0,277
wDuf4Qz9qsC62amLZgWNJQ,chinese,4.0,148
w7zQ47EyJ6R7K_TEWZnInA,american,4.0,7
EYSIZX7b6Sp6TNc_KNvn7Q,italian,4.0,203
pWT9GRkLeloTEKo2HkyKKA,japanese,3.5,27
-Exv1AEsaKU6Cdb2TO_ZUg,japanese,4.0,36
KifkRh0gGD0voBw4FHFCVA,american,3.5,500
rCCZWRpuzW3FhAHN2BB1Eg,japanese,4.0,317
3pFKz52MVF7dmIrKlUNBjw,korean,4.0,23
_ZxbRvQDWD3uVu3o9df82A,indian,5.0,1
T-oHllUXvyGBvhn3id5Vwg,indian,4.5,95
PhEuVS74xQsDrFXWVH21Xg,french,3.5,389
87C1A7TyutLNCZxBPCdWsQ,korean,3.0,87
eyrc1L7VnWK0TcF9cheR4w,japanese,3.5,136
cWPdP8_GqEWxZKRiOonfDg,chinese,4.0,30
PqKY3hMc5jY3EFop34ObGQ,japanese,4.0,31
DF7PV0DE9z0LM4ae6XYeYg,italian,3.5,510
6p1hVVBEXd8jtRULoRUW5g,korean,4.5,39
KSUtWeFngYHhNff9DfjVBQ,italian,4.5,134
DlLYddNASED5fcmZzu9dOw,american,4.0,67
7rxg-tWPc1jK7Cikn5R86g,japanese,4.0,394
E2zKMwHhz4--dyplQ7gf8A,french,3.5,468
ynIx549QFj29o84y1RSGyw,japanese,4.0,352
NJGtDl4jqIaRz0qEnfUOOQ,chinese,3.0,36
LRyA5LakzQpv1t6pX-AcGg,japanese,4.0,30
9lKYC8qs6owmBazkVR5XDA,indian,3.5,290
TdUhTJ7hCt0uANqHIcltOA,french,4.0,274
3Rah-cvFk79duFQ83voQ5A,korean,4.0,211
8nXo6lNJlXQQIdy8Kf7J9Q,french,4.0,271
asMg3FeJWauvaoE8MVxiBw,italian,4.0,140
jvx3UEV66_Q2x5GnNHGmBQ,american,4.5,103
IFrVUzwItoR6cW2rOw61xA,korean,3.0,1
RTES6LV41eqN3mfjkqASGw,indian,2.0,4
_G6lH3rUyhyIxXHyQWFlag,french,4.0,337
bJwcf-h06wX6Yo3kVkajww,italian,3.5,147
Pm9g4v6bpq9_OEigK0jHYA,chinese,3.5,7
ZfuZ2byArGq-5j8zX8Afeg,japanese,4.0,701
fQ2IN15gqlRrE2oS39nXjw,chinese,3.5,8
cSg6wIFrYz_iYddUSV4BVw,american,4.0,92
aU8ZfmIVm1Ii52QEX7p9NA,american,3.5,71
Vs2IM_3Hyhh7FrzagM_9cQ,american,4.0,212
qBGKigOGn_flCx1apxPzlA,italian,4.5,281
WYhRkUATHRyXZrE55MArbA,italian,4.5,273
ctfDC3-bK-Up3IC5wFnBVQ,chinese,4.0,7
fv2mCAA4VtJxrwke3TH1cw,indian,4.0,58
_nozpz6d5t3KrabkzwFjpg,indian,3.5,9
OSqcNi7EZLAMtuiQjuoiLg,chinese,3.5,17
8woH0nY6mV7GxVg6mtzrIg,indian,4.0,192
uTS2GevPXqsFKMgdpp5Txw,american,3.5,253
vBL9aYuf1e1cJbC8Z9TWvw,italian,5.0,117
eFS3e9ctodj4aBTzRv_vtQ,french,4.0,180
q23Br0CDFO6a1qx_7ItFKA,japanese,4.0,64
NlgC8TjNuf8sy6qg2xpqsQ,japanese,3.5,512
_zGsfwGAY8ZTob_mIFAM-w,japanese,4.0,1605
JaD3WhM5pFGTwC5e7cHaKQ,italian,4.0,81
qfeCYi9MMD6I7jQLFqngPg,french,3.5,138
oLA02lMIfgvbYquvXzkARw,american,4.0,1178
_eDqIOQKEntGHC6JgVYyCg,french,5.0,46
2C2xXOJUvvWfNSw0nlcg4w,japanese,3.5,37
ZUrGqOG2cetGI-KKXk3c2g,italian,4.0,131
cuUmPDEY-1KXzShGdpsqag,indian,4.0,510
IZ9-5z45wc3Oh_jlnX_Kcg,italian,4.5,245
uPe0efNw-uwPybeqccZ1zQ,italian,4.0,382
qkE8HdN6Kj32sUiq0amvzQ,french,4.5,15
uVRau5cd-OpqWIA-qsCiJA,indian,4.0,60
Rp-1kZ68rHia43PrOd3EEQ,italian,3.5,71
grDidrXGVm0tXJC8jnkqag,japanese,4.5,3
49k7dpa5cNgKM0TBb593IA,japanese,4.0,83
L3HDotnnzGKZfoy62kZAkg,american,4.5,56
5Uxgo1hIzZNPPGmh40AGWQ,indian,4.0,140
_h9aSxUXt256bbHZCQHFEw,american,4.0,19
OCBvpZwdnTh5rL9vtCkwhw,indian,4.5,36
Cz6It2NB_QBXCjnlsWGZSA,american,4.0,609
8wYaKJvVrRUaOwqVrVw-jQ,indian,3.0,2
LrvxdFeGbIRlSnxa6D1qsQ,korean,2.0,2
vbGqzhH_exG5HOG1I23kvg,italian,4.0,559
31fcTAZjm1MG7abejOiI-Q,chinese,4.5,3
Be1Y-vAEMgo7lqL5alXgDA,italian,4.0,216
Ai9zcAveCf-eRPup4HIXhw,american,4.0,225
v4d2TBqxMmNzWNvShkvRrA,american,4.0,364
ab4_t6xm6Ejfu86vAQMxSA,chinese,4.5,12
9-15fqwnOxi99KuN8rRx8Q,american,4.5,19
N-rwVhnEtXg8yY_TlB_KZw,italian,4.0,1252
xhlNNlVl3bXQQfv8agYVnw,american,4.5,82
qIDwDSiUMzzq-MWWirTQwQ,french,4.0,187
yDStP6k9r9CS0bcwSNbIyw,french,4.0,170
xsJ7dlFUX6ovtYC2hqEqig,japanese,4.0,27
3FJHcL58XRJmz5R5W9tKvA,american,4.0,42
IT8X2pHUih-pBMzMN9n7Rw,japanese,3.0,11
h881bFbXCIZdI99-mPOoyA,korean,4.0,303
PPd4Gd-YTZdgr3w0mJhXvQ,french,3.5,94
UNyGz06_7RendbswIyNYtA,chinese,3.5,124
sNeefaiRztDQ10B4QzUi3g,japanese,4.5,29
Ohi-o00luDtU7TMpVtJHJw,indian,4.0,897
9W-iYE7L_xHk6AY5wTUjkw,american,4.0,144
ZNAOPaNS6U3h_LgRF7Eu_A,american,3.5,43
O8n0PgkWmj911Z0iht_4VQ,korean,3.5,33
hAmf5Tfs0OhllZHAmO-12g,french,4.0,344
FcYqAzyIaskH9rxibcrSbQ,korean,4.5,8
JAWWRCjAjAIKOflewu2gFA,italian,3.5,88
3fBiB3slTfBpmf39vD7sJw,chinese,3.5,58
hpz6Bl9y_BJSmP0j1Bivyg,french,4.0,32
ckA5dhV4ve-QZXUBFI6TUA,french,4.0,251
ckDKWs7pyXpRYi06sVedrA,japanese,4.0,377
KxyH5zvTyXawl17lHjA4SQ,japanese,4.5,193
HGNqWrRYJNyhJSS8yia8HQ,indian,3.5,287
HFOiW4RvijuoblE4DD3JwA,korean,4.0,458
snTuP_j77QqoA7ZuCAMSWw,korean,3.5,265
_S1whhLT7Wn2x9awrP-Bug,chinese,3.0,8
d-DQwNxs77Pah2ys0q7w1Q,american,4.0,475
nhez4xxvwwYIQEN2Vrj9mQ,japanese,4.0,112
ED1MeTxK9dohGPA6DKslQw,american,4.5,89
M2bvOwAbCjLUvMbAF6h3-w,japanese,4.0,200
JEuIdK9hzci9g_TuwfnZ_w,american,4.5,72
DM7m4KG9jMOsTdeAnMbmuw,korean,4.0,452
ZYWwYSXWyDlVYIjPgXmIQA,chinese,3.5,36
XYdIb4Y9fCXNiHY3S1WAYw,chinese,4.5,12
gED3ep4dX5FP_FYVTkokIQ,italian,4.0,227
EGUPGM2TuwMMFi3vifYEVA,korean,4.0,86
ZXQrskaUKj4_5jgFdBnD_w,american,4.0,77
RQojRzAYA9Cq87PqwQq5yg,french,4.0,130
8Ef9eUwj4fO3uyY1dgEHsg,chinese,3.5,18
yUVcpgecpq1qncpa1x34Hg,chinese,3.0,16
i9W3EVA6FjB6lWWSEmhndA,japanese,4.0,859
xc5jT9-87-MOyom3d1DWRQ,indian,3.0,2
ZlwjT-jygnYqM5qDE0CuLQ,italian,3.5,229
NCnOkzbyfzDltnBnJySfzw,japanese,4.0,105
-VvrQWfbkQWeuGC4L0KcfQ,italian,3.5,472
q3QWb_zYe5TxDqByWv1bKg,indian,4.5,65
2SMaAUcbNjW7vSwdg38P2Q,japanese,3.5,329
i5cdbiw1KRyg4w0X44ZBwA,italian,3.5,107
04exhf1PZ79_Km9vHAzvfA,italian,4.0,665
6nnhmOgTeI6QmQS1LhMD9Q,french,4.5,103
z4RiUzzM-gC8J0Wyxjtp5w,indian,4.5,5
MMMDbtfpD1O_WNLoTuI08A,american,3.5,68
AZXVhEWU2FAqI40b0ZvzfQ,indian,3.5,36
fmrtc7AsD7GS3BAfJ8QQHQ,french,4.5,99
ZKgZclCogcbI1_Tuw22Kgw,french,4.0,95
dSTqi-b2mXb-cZhUHPezUg,japanese,3.5,545
Jw5SWWezw3AS65bw7-msGw,french,5.0,4
XBWO26QblInZGftnSDD94A,french,4.0,180
Lw58gDv9ipwtOcg2EIJp3w,italian,4.0,252
gcEMZjjqy5Ucnv_5Pv-q1g,chinese,4.0,171
gXnC_aZR09BvqEQKGKFjBg,korean,4.0,1556
pC_QwLpeL2Enk4hBgDcRqQ,italian,4.0,295
wPL0epJzosoFRYox1a5lvA,chinese,3.5,67
QwOXPf0qBy9OYi0KLbvMew,korean,3.5,72
gqFM-JsHftTRplYbPF64Kg,italian,4.0,113
KfaG5PoTEPpbODHBta9irw,japanese,4.0,880
vVVmHacu2YAxKfpIjhfd1g,italian,4.5,162
hVqZ4vihjL1gFTD-KdX-Tw,italian,3.5,336
-5xLqs3iGFbBkJG3QNh6Bw,italian,4.0,78
3DmJv5rHFNyQykaUiXBOvA,chinese,3.5,26
2YkqGzOldh-gcSSFkvP44Q,japanese,4.0,194
OkLCVAUzB-SNmDAfNdSNRA,french,4.0,122
tx-BDr8CU-GL9BKmp5r3TQ,american,4.0,690
3Qpi419I29t3sCHMzC_h-g,chinese,3.5,71
4VCXnljCrvEMgXEDUToQdg,japanese,2.5,2
yGQT6OZ-nNIhTKj32wRlmA,american,4.0,96
5MDlm5mD7aH0_8FnELr82g,korean,3.5,96
kuSkLiSq9gHuytBBOOYeeQ,french,4.0,105
oIUdTViTYGfY9Tp6N8IfoQ,indian,4.5,43
wTaomJ5xoi-c7R_xKFmcpA,italian,4.5,196
gxEYxWqKVhs8xBw9Lvd7hA,chinese,3.5,44
R18bhjYmKxpwfkwGFlWW2g,korean,3.5,427
WHQpLvxkCK_BMtF8pIShnQ,french,4.0,773
0O0DV4tKQkp2lS2wGcg_7A,italian,4.5,248
itH4GH2Mw2D5n5kkQAtMog,japanese,4.0,379
IPhWpqIuAiEerKlLS82RpQ,japanese,4.5,8
_X7gtd1PcXBsvvmR35Inhg,korean,4.0,29
NN3mOWF5e_pnR1ArqM2bHQ,japanese,4.0,1638
ZCfqAtpASbibf_YaU1rIpw,american,4.0,48
fBST87mwCyiYUSEADXOdSA,korean,3.5,339
Nb1f08r6EJSVTMY9MxY39Q,japanese,4.0,125
trEnFaHqRkJqtjRvzx7PsQ,french,4.0,816
vSkCDRWX6VvP4PJHHFgoDw,chinese,4.0,8
fgtw4swOHXEFwZpBCG05rQ,american,4.0,628
Lb-9eD1g5eFjcYKAdutPWQ,french,3.0,3
l1nX-f46dmOEmYPoiuLSaw,chinese,3.5,349
qUOxvK1j0F293sZk5PdSBg,italian,4.5,123
B2oluN-xUWvHkrIwtEOucQ,japanese,3.5,71
NjNTbqiiSmGknApAoo09Mg,japanese,3.0,42
QUTSHrHw3qRZjf749VM1Yg,french,3.5,100
oL3NzwNMn-e02cxGwvsPcw,indian,4.0,1
9j5r0NlYKRkBTVvnAcUcwg,chinese,3.0,58
I0i9YzRBQn6MKIUFIHpeBQ,italian,4.0,175
oTkzgr7hzOAdlP99Auj3GQ,japanese,4.0,1179
wqsHsMl_l-3R_L23Qf5d4A,japanese,3.5,22
Zgxqluk9HIZ0yKNTWMWpbA,italian,3.5,392
m1cJLpDN4B-_0hGgPfe5OA,japanese,4.0,219
ZLOu3e4bQm6sXplI3b_94A,indian,3.0,8
yKQZqmCbk3EkGC5ajHgEGg,indian,4.0,446
K9t9xqhbLIePem5Okb3J9Q,indian,4.0,18
8ceGPxcSMdwa8k7y-DLZxA,chinese,3.5,57
k8vE6g59i4JrAmXd6K1g5w,korean,3.5,65
caONwJqd4gD2rosEmR9CwQ,american,4.0,360
0IlPgT9j_85PuLDs8ZqiUw,japanese,4.0,131
dn8_HgoGUE4IFzwPI6GeLA,chinese,4.0,199
Wi3BncxVwN4z02JxmjZ4Lw,french,4.0,57
elPjOCDb8WmOpaQEI-AAOw,italian,4.0,74
HYFSOb5o4hppToeYe1va1A,american,4.0,174
y_tRUBOu3qg7lkaO2Xk1hQ,italian,4.0,130
Wg4Mu4YXL_1NSVF9LAH_9w,italian,3.5,155
22RnbE0EAPsv50XzJhtnyg,italian,3.5,128
BfhICClikxU7AG01nOOeCA,french,4.0,206
3VdNPvj6d6EJ2fZj7p1n9g,italian,4.0,228
-x81DhQ4eHrknZUcFg5g7w,japanese,4.0,461
OfVP8lDL1Juk8b8Hlx7fQg,chinese,3.5,38
3X3n5JtRZHwOlHnMkQTjfw,italian,4.5,24
2F-7XCoPS1mbdy9ioqWuqw,italian,3.0,29
kMljfja7weqfl_lzspjzHA,french,4.0,654
Lbs8QBRN1U7IYBo5Mcv-RQ,chinese,4.0,1375
HSKcCmRFqzqG542Hy_eftw,italian,4.0,101
vK7iadpR_2eyb62d0LlviQ,japanese,4.0,38
oB2cpcZNyjDklNqZN0n8hg,japanese,4.5,64
RLkzURyVi8H2xwH8Zl5RAQ,chinese,5.0,3
Q1_UvNyONsaVS_VC1mD9Dw,french,4.0,637
EV2grf7NhNHQTmBXfu1-NA,chinese,4.0,11
Mo8Q_bE6ehr00L2KC0DekQ,italian,4.0,225
rit0PONKpPW2LnyiPNPQgg,korean,4.0,213
65RUNbor7l0IJcRrd4itTQ,italian,4.0,217
F37Gp6exe2v8yuzr_gy5BQ,american,4.0,170
JiFp_mv7OgRonaWb-1n96A,japanese,4.0,98
wXYSjd-tYEEFErI6RIDEYw,italian,4.0,57
AfiSqDmx7Q3qLLgAvhHSRQ,french,3.5,107
6tASYtO9zOrXr8-LPnAToQ,korean,4.0,326
tCFhIU4xSN6b7dbg3ApafQ,italian,4.0,164
ZgIs3x73_b29wiwPMIiOnQ,italian,4.5,32
b03GEE_pYlLCdD6yShZKqw,chinese,4.0,9
FvnExtQHPfz_crDCBTQ1iQ,indian,4.0,254
zIpYFLBoSF8qyAUnkLeH8A,american,4.0,51
enx0SZOoGBgeTQ_-aF8OFQ,japanese,3.5,185
Phi_yESeDQJduuMDdwX4ZA,american,4.0,414
mOoZZa6WIsgihc_TqyQcXw,french,3.5,326
BlBBmx4sLmoRW0tORiMDHQ,japanese,3.5,293
g-q-kRxdn2zh2oWOY-jKTQ,french,4.0,143
aac8M8uK8XUDBNUR_SyZdw,korean,4.0,143
upaVTWhLsxcu1HXqN8iHVQ,indian,4.0,120
dbCTJp9ENDVIquxBWONzWQ,italian,4.0,101
Tckrv_g2Ncx0OkYmIa-sJQ,korean,3.0,1
QFOYvQK9y2jM7ue-DXkw2g,chinese,4.0,22
8NDTQb7JLHd4r0yDmpzjUA,japanese,4.0,327
9TgpYHVTut_qrnlsax23GA,japanese,4.5,110
cnMNL1O_dVtCdTyQwwOwOQ,italian,4.0,614
0laCKZiHrdM_ZKdhTFbGgg,italian,4.0,187
khZwIk7s0AqTk0jy0WPvkw,indian,3.5,61
fPW_GBZsnBNsIzK62sCHBg,chinese,4.0,826
Lp8vAE5nHSt5zbu-lSGK8A,chinese,4.0,235
I6optu9x0JAf8oT5lqJ8qw,american,4.0,920
Ps0cOZevNA1M9M5_z7W3oQ,french,4.0,595
YvL7_ZXp-VAhrOCy1mb-cQ,korean,3.5,430
NZaq_ygLr4N8-blY5dGx-g,italian,4.0,242
xwN13FauBM87BIQf6d18fA,french,4.0,33
hDrPCldN8HJoQfK2a6t_uA,chinese,3.5,15
V-rY0hlPjAghV14jOlVUiQ,japanese,3.5,303
5agbggvhHI_juAZRfCqtZw,japanese,4.0,203
Rxdoi-Sxsgu17JM-Xl--7g,american,3.5,10
L37A2JWXfwR_PgKColA8xA,chinese,3.5,1249
ULDVJYTT-47RqbLtlR_FUA,japanese,4.0,211
6I9gle1o8MvbXqBDrnxgnw,indian,3.0,63
tDzTFko0plObIUPwRc31-Q,french,5.0,7
2lJbbTUnkfdUIaeii7mx4Q,chinese,3.5,15
FFwDFLVBTQvuacl4l1ODew,french,4.0,240
JKhuSeyK8COi_pZaRHo2xQ,american,4.0,113
ulzT_pJcK6-yKy5VI6p2PQ,chinese,4.0,2
oNQHGtmn3jlf1FnDxgJUwQ,korean,3.5,80
6s-8MdFKh5oEN45cOeM1ig,korean,3.5,11
W3aQdTf2zob3_Bn-sqRLAg,american,4.0,95
zTK8reqKrmV7U71YVHYYjg,italian,4.0,180
RffIwNrMmEf5auDVP1eURA,chinese,3.5,74
1ubEg-rrSE8IWXl6lJzIGw,indian,4.0,394
arBt9XpgCEe0bYyHv2k9Zg,korean,3.0,14
jQZu0WdLBYQZpdx3FDiOwQ,american,3.5,97
5pRxCYQppSq0czjFDN9X3Q,italian,4.0,183
PuiSQqVdC38FhwXtWOPJzw,japanese,4.0,194
jCaV9Sc_I5cdveSsJ6gZFQ,french,4.5,69
QlQCQ_zhlVODZavGpPqrzQ,korean,4.0,762
ihplCj2HKWR7z-bBKf8Nzw,american,4.5,135
AjlmpAQV8W4--y0EksO-9g,japanese,4.5,277
NiMLFWCL65B_YFUAW3yo_Q,korean,4.0,2
aBcQo4Xy-Lcf3JfVcn94XA,japanese,3.5,995
421KUeGiejZVAZYu4QhbCg,american,4.5,9
