RestaurantId,Cuisine,Rating,NumberOfReviews,Prediction,Score
y_bDXn5PffeXZLXM4ZpvzQ,indian,4.5,12,1,9.984598E-1
7tJq-a_K-yKOWSqyXVOlFg,indian,4.5,80,1,9.984598E-1
wbsAWfyHnmkk5v7bAgV4sQ,korean,4.0,14,0,4.907194E-1
6Gra4M9dOXcjYzi611KwKg,japanese,3.5,92,1,5.023544E-1
gx7VP1RlABZsof0G8S4Ltg,italian,3.5,157,1,6.706464E-1
GCAQmtRdNhqVit5KGJ46Qg,american,4.0,413,1,9.221888E-1
9s2B7-yhDWYFk3uCGtc-GA,chinese,3.0,12,0,1.059665E-3
I1FoaHcmLe8CaDjGtKz2CQ,chinese,3.0,14,0,1.059665E-3
Ur9wsKwGEDG2nT8t3jv8Ag,american,4.0,102,1,7.96363E-1
hq09sqXaYiEogbTrrJ9X5g,italian,4.5,53,1,9.984046E-1
AlfkFxfD-cUBGA3Eq3j0Uw,indian,4.5,233,1,9.986745E-1
mahiUKFsLx1X-fg6mSGypw,korean,4.5,3,1,9.976112E-1
HjUwZOlok1TabhS4S1ya2w,chinese,4.5,76,1,9.953763E-1
xkYzEUPO6sR8bq5vWZSlpQ,chinese,3.0,25,0,1.059665E-3
hWkbadE0u-Eiqg9SAm176Q,chinese,3.0,44,0,1.059665E-3
ndyZ-kElszC2oxiGHAorCQ,indian,2.5,5,1,5.993214E-1
FdCQmAHzhbHuaP5lcsYs6w,japanese,4.0,34,1,5.023544E-1
dDXtga5Kgo5B1twdezcZJA,chinese,4.0,271,0,4.193319E-1
Z3enTc7bSisHj1blVEapHA,french,5.0,1,1,7.099417E-1
HvgrpROomwRg-pATqaV8oQ,japanese,3.5,413,1,7.536484E-1
dUxhYX4hfWa4wDfIFgii3g,korean,4.0,623,1,6.313756E-1
K1h1-dbZLgfC4vZSeJfDMw,japanese,4.0,36,1,5.023544E-1
UFRW4RurzgXnn3eeZXLjJQ,indian,3.5,3,1,5.993214E-1
VVlHJ6_sJbRAodV5lCzBnA,japanese,4.0,570,1,5.909729E-1
Gb79W0yuQfJvu0V0SDC0Ag,japanese,4.0,225,1,5.505503E-1
c1HgKFOT4Cc7TqWQD5mQBQ,chinese,4.5,44,1,9.953763E-1
ItocvsIyniVxMARBkHZaoA,indian,2.0,1,1,5.993214E-1
xJ25KJSMBPC1xi-qhrVF7A,american,4.0,30,1,7.96363E-1
2BJCPzGoWnOFgDbvoHi1Tw,french,4.0,203,1,6.033478E-1
1rjxNwYpg0orCcZi0ku9Nw,japanese,4.0,329,1,5.983288E-1
iPfHMcyE49cxJhoPL9KRzg,indian,3.5,8,1,5.993214E-1
tvpkgdOyFFRGwwu8zyR36g,japanese,4.0,69,1,5.023544E-1
0xS2Jj-RZuFQKgxEWuVxzA,italian,4.0,98,1,5.908161E-1
uPqLa_H1tr3QTwJNPoVqYQ,chinese,3.5,23,0,3.318674E-1
trkn76h8vQeB8kCUgHJyuw,indian,4.0,1,1,5.993214E-1
xrnk8mgoV7up6fauVmugpw,japanese,4.0,493,1,6.49614E-1
mlGfXoxc8cEss8Yms6VrXg,korean,4.0,2110,1,6.155271E-1
kNOr6_g6QfBHdhf89j3g5w,korean,4.0,289,1,5.834879E-1
HdHT_9doAtEO02YErevNCw,japanese,5.0,11,1,6.745284E-1
J6V8m1BuqXub2uZvoRX8pQ,american,4.5,23,1,9.994104E-1
15R8rx9SHKNVYBwgAuTyGA,japanese,4.0,94,1,5.023544E-1
yMl8P4RIUWeGDaKZu9iEzA,french,3.0,24,0,2.539588E-3
I32XfrAZXTwkEavbnb9viQ,italian,3.5,63,1,5.908161E-1
_MdNLeBAcwv5Nb2yArZFvg,chinese,3.5,62,0,3.318674E-1
UF9F0A4e7AJHzNPG5zrHUQ,american,4.5,135,1,9.995408E-1
G4qZvheX74VwYvek7I8iQg,japanese,4.5,80,1,9.977196E-1
3lVipbz3cKWrslZ2mTdzrQ,japanese,3.5,39,1,5.023544E-1
0Q3xCYWK2N-wJfXjLa9dFg,french,4.0,283,1,6.341389E-1
O8hZJ5OLb0Aj4uEozrUg8g,french,3.5,140,1,6.04896E-1
zklr5yuCpPx0k6qDQq9KAA,korean,3.5,2,0,4.907194E-1
aczqK-esIyqhyk7QLqcc1A,indian,3.5,218,1,5.241153E-1
DRitJoNGTkHXZvH_YpLIAw,american,4.0,819,1,8.787418E-1
AFisWoWm0pfxEi1dMYitKw,japanese,4.0,185,1,5.873903E-1
3OKf1QQnDhjkBKVg0eMllQ,japanese,4.5,108,1,9.983146E-1
fanlKZzN-fI9LywqQD6EHg,american,4.0,126,1,7.612632E-1
P8YbK6_2TnXHojrs0ycisg,japanese,3.5,1505,1,6.548782E-1
6NEkr-O-vdGjmZr-GpHtVg,american,4.0,8,1,7.96363E-1
emaMBqN_eWu71rgnQEnG3g,chinese,3.5,66,0,3.318674E-1
SbDFRevMMi_6o-6-mzWMxg,chinese,3.0,9,0,1.059665E-3
a0IET3_yCFcO36OqGSsisg,italian,4.0,4852,1,7.058001E-1
NEQUX6MJSG8yeFqDCApbAQ,japanese,3.5,76,1,5.023544E-1
c0wVqxD-_hvvS6d98t5pQw,french,5.0,1,1,7.099417E-1
vnf1WSV7dTmOeOkIJ46hiw,indian,3.0,35,0,3.184241E-3
JvV8sTgUX6abRQPzb3hLgg,indian,3.5,93,1,5.993214E-1
iPc-zPgcpgeSo76xl5Jbpw,korean,4.0,245,1,5.282663E-1
iFuHNNBLQkeQOn0KoXHhUA,italian,4.0,56,1,5.908161E-1
pL6cM2TPwvXqeGTrg7yN4Q,french,3.5,258,1,5.808082E-1
_Dt5ud0hdcIfDLmCg39BBw,japanese,3.0,50,0,2.151207E-3
U8Ljrx-w5otdMZNFhw5piw,italian,4.0,446,1,7.32282E-1
HICimyBWKDwrXLnBuDZOZw,chinese,4.5,7,1,9.953763E-1
AV9x0hUE0yQUMjUGQNPexQ,italian,4.5,107,1,9.984046E-1
igcUHNvsKc-s-RtvUmkg2w,korean,4.0,340,1,7.330751E-1
QZbyXgGz_PfAdAm6-IwpvA,french,3.0,43,0,2.539588E-3
JH2vhNxA2MNRtaL4a2B4tQ,korean,4.0,997,1,6.435112E-1
nBoOm-TAhRvbcDkHfKOwGg,indian,3.0,98,0,3.184241E-3
K_s7EXV9Ly5jlxyNZ39QDg,indian,4.0,14,1,5.993214E-1
bOHWY14f1u8rR1t2ggmbYw,french,4.0,369,1,6.899332E-1
2_1FxCMLvK46Vt81VlIS7A,french,4.5,53,1,9.980684E-1
gLyCmWWmqvg2SUG4DBgtWA,american,4.5,192,1,9.995378E-1
Bh1JBgQWZl9zct46uw_FzQ,italian,3.5,375,1,7.460225E-1
9v-JAffC6qw8Xp67BICByQ,chinese,3.5,389,1,5.135174E-1
7UJRw4Klt5yfE7q9vznEHA,indian,4.0,134,1,5.494725E-1
kQMXY2fshQFGdP8lwDMM6g,indian,4.0,147,1,6.393025E-1
jlH66jTIZUwX5MT1D-lhvg,indian,4.0,30,1,5.993214E-1
uJJGpuvwCComknuHj8AKbQ,korean,3.5,145,1,5.330948E-1
kWyz_wmazyLRWd3MqWlvqQ,american,4.0,661,1,8.752262E-1
RVKZSIN16FNL0ZXD6OUMrA,italian,4.0,162,1,6.706464E-1
UOaXJyVrr9l1XO7lGaT-bQ,indian,4.0,38,1,5.993214E-1
XvEz60Y0NbLxooK9AmRU8g,french,4.0,398,1,7.832196E-1
eoz2NahxyivVRs8Ll9Ljjg,french,4.0,184,1,6.270424E-1
pTWFuMYed409y99N0zY05Q,italian,3.5,74,1,5.908161E-1
32VbG_XgkZIuye0PV-BxaA,italian,4.0,393,1,7.542065E-1
iiwV70LVeKi9_ZTlCFhfZg,indian,2.5,5,1,5.993214E-1
DLnn2qw-KJAmazB-hMmSEw,french,4.5,57,1,9.980684E-1
DyflzWDsMKCXyFZibO-6fw,chinese,4.0,6,0,3.318674E-1
mYRdxAQaO_o-Fp5NdKskUQ,italian,3.5,137,1,6.496425E-1
kLJfizeHMQqesp1K9mfUtg,italian,4.0,455,1,7.515356E-1
uDWRGAtDW1z7lWpRCfuXAg,french,3.5,326,1,6.630692E-1
RPBQC0LGOI1FrXiGKn0jHw,chinese,3.5,60,0,3.318674E-1
GazJ5_JArwtAacygzxqDIQ,korean,3.0,5,0,2.053576E-3
kvFHJYo9rXuqgJkPIlHJeg,italian,4.0,38,1,5.908161E-1
mTWlEiCUEBlxBAkIikkB1A,french,4.0,1054,1,7.37232E-1
505bv6h3VnN6SekdHCr8Sw,italian,3.5,125,1,5.4072E-1
o21M4dKM4KQbzGVrlq_3Iw,indian,3.5,128,1,5.494725E-1
TB9jN3Fe-JHjyjYWmIQ_EA,indian,4.0,1,1,5.993214E-1
croh2zWlbPyCQTNS11klcg,chinese,4.0,50,0,3.318674E-1
4pNgTzw8Ru4bW7hXAeO6eA,french,3.5,87,1,5.438321E-1
NBgDoMiF4tj5aS7V7zayoA,italian,4.0,40,1,5.908161E-1
Kyx9QFPJUzlC7dmM8SE1bw,korean,3.5,269,1,5.834879E-1
Vlf6cWXugzv1LDx7ggbArQ,korean,4.0,50,0,4.907194E-1
UU-VNxsgJ3BWgpVQbUChig,italian,3.5,106,1,5.908161E-1
ci457I10hOtr9PpEQ5wpZw,japanese,4.0,16,1,5.023544E-1
DKLbMLQHvggfIKw2jj6rnA,french,3.5,182,1,6.270424E-1
z-Qee0JM3FyC67CuK3UXLA,korean,3.0,18,0,2.053576E-3
7pvTicRAhXB1Ld74MWjkXQ,italian,4.0,233,1,6.265987E-1
1DcGp6YP0TR6CUIgHLJ-fQ,chinese,3.0,2,0,1.059665E-3
8yVTSF_MfF-DYLBIBhdC7A,japanese,5.0,1,1,6.745284E-1
ayOj0JXAsuGqVG8reuqpxQ,american,4.0,707,1,8.80582E-1
3LZhWUqvEMaoc1vnAkmAlQ,french,3.5,380,1,7.080536E-1
QJTLAOMNvhV1_jPfcQ_qPw,japanese,3.5,147,1,5.4466E-1
9x0NxWf0X1V0ieL8uJVXBg,french,3.5,170,1,6.270424E-1
5z1CFWRQYu38S6UMIckT9Q,chinese,3.0,24,0,1.059665E-3
i9EgpwRQVS8kEcgbyEzOeQ,indian,2.0,4,1,5.993214E-1
MfOl9uzuQj8Wl2g8NRYl0w,italian,3.5,105,1,5.908161E-1
-0bpc5pvK6siYMIlCSmXWg,italian,4.0,586,1,7.196224E-1
K4Sar79zkmMdw1y3W5Jjdw,american,4.5,34,1,9.994104E-1
92vOHinyRpz2GI_clH8-uQ,american,4.0,87,1,7.96363E-1
F3mRjSCTKlA1qj7OiRikiQ,indian,2.5,2,1,5.993214E-1
Jx3dG_USDDOXZuUaU_EVzg,italian,4.0,282,1,6.773402E-1
-ZMnUfTTjLEfUt4PbQGqgA,japanese,4.0,21,1,5.023544E-1
Pfjb9Rn5Th7R-pLXVARwlA,japanese,4.0,943,1,6.541159E-1
Lu12ks-BgqfGY75Sb1004A,italian,5.0,7,1,7.477525E-1
367JyCXTLYT9tlCqy3gGog,indian,4.0,122,1,5.494725E-1
P_RNungaIf6FZdzEWkoQ0g,japanese,4.0,102,1,5.023544E-1
DhoUHO05XIEcaywBzNQrFA,japanese,3.0,68,0,2.151207E-3
tnn92SIYTluYUo-0MN9kyg,korean,3.5,6,0,4.907194E-1
wPDNt1enVbzu01s0sVAvsw,indian,5.0,43,1,7.54352E-1
finuRtOPTc9F9uryByOHog,french,3.0,65,0,2.539588E-3
Bwj7nzWphGV6FaZ_ygTSOg,chinese,3.5,116,0,4.020844E-1
1TLoaB7SXJZo3W5f4OGm8w,indian,4.0,267,1,6.850058E-1
hGo9KArKThuOKxNbwmNpoA,american,4.0,912,1,8.798996E-1
zv0mrfqDWW6o3-rX0U7_Sw,indian,4.0,9,1,5.993214E-1
e9uJNCM3yXBaWQluZovqUA,american,4.0,660,1,8.752262E-1
BPyt7S9TdcR1u571iacg7g,indian,4.0,1282,1,7.384618E-1
wMXitsVNyiA_yJYhvVI71Q,american,3.5,126,1,7.612632E-1
pwarWuPn7Aw_il-epzJEgg,indian,4.0,283,1,6.850058E-1
EMPeppCdv5WbbeWjL7Dyvg,american,4.0,6,1,7.96363E-1
AO9ubB1XVqj1hkwOZm-F9A,italian,3.5,121,1,6.615712E-1
NRJq2BNcbjqAyxUB_bw7gw,japanese,4.0,484,1,6.674774E-1
jW22gmsZjh5hFJsC1qUDOA,french,4.0,248,1,5.808082E-1
7Bb_IDWV_zJqpBjAvxuBIA,american,4.0,384,1,8.925973E-1
8uiUqUJhtszw_vdwRYh5_A,french,4.0,40,1,5.438321E-1
H7jcYql9RIfIzIYIlWbdRg,chinese,3.0,8,0,1.059665E-3
pVD330c6CmzXZ0TCt2Bv5Q,american,3.5,168,1,8.465099E-1
7qAHwsaiiK2bh404pugjNw,american,3.5,14,1,7.96363E-1
zSCp9pjEQ_M3LBuPRDo-Bg,indian,4.0,281,1,6.850058E-1
4LoroCI3VtQ17dyQa75-Rg,american,4.0,164,1,8.465099E-1
MOwB9YYd-Ko6nVgSB-ltQw,french,4.0,655,1,6.813631E-1
AYBRN8pKB8_ZfcCks17OmQ,italian,4.5,10,1,9.984046E-1
dsPxJP41Y2yRJfOcfgV8_A,korean,3.5,162,1,5.760657E-1
zoecS39PRpV9HhT1QYXQLQ,french,4.0,62,1,5.438321E-1
EPHhPGDFvnq2ARTBxAikuw,indian,3.5,477,1,7.483852E-1
c2Io7q-9qu8jKCIlTWLqFA,chinese,4.5,7,1,9.953763E-1
qIOAlXCCYrwN0VxEEH-Tmw,french,4.0,1101,1,7.37232E-1
PawTr-DIY_6pXaPobHZ1dg,korean,4.0,1,0,4.907194E-1
GjRatF7Gc7mNY4GapUCpsw,japanese,4.0,71,1,5.023544E-1
an8TuHRg0e3cgiAE705ZDA,italian,4.0,167,1,6.706464E-1
foRWizWrQ32g6Vv4g9UTnA,italian,4.0,183,1,6.706464E-1
et9pAFtSvNOct9Qcmtcf7g,japanese,4.0,138,1,5.645245E-1
11joI1ETb1Vh6k5NoGhnaw,indian,4.0,7,1,5.993214E-1
-u9yPjmvZilrXYM8JlKG6w,japanese,3.5,39,1,5.023544E-1
MdFV5IBcX-Ni6I4Zy1EqIw,italian,4.0,165,1,6.706464E-1
ipv4lBvbfVzCnSahqrJckQ,chinese,4.0,243,0,3.659946E-1
AKHA6ZU8uM3vmLwH2hqH_A,american,4.5,216,1,9.991994E-1
U3hvDT5CtQrnpg2zhJg3mQ,indian,3.5,148,1,6.393025E-1
0ALbdMnTBX0vkSPLzIDMlw,french,4.0,356,1,7.517423E-1
ubgtTdmGn9E-sfoaYCX5UQ,chinese,3.0,17,0,1.059665E-3
y_ylOQzCP-9D_4DcUIJ3jA,japanese,4.0,550,1,5.909729E-1
pZMxOkuYVq_Q5QYTGA8LEA,japanese,4.0,140,1,5.645245E-1
SfFHXhejjIwEUKY6pKMzwQ,french,2.5,36,1,5.438321E-1
SUHJfh7H2NiQx8c5OWoAyQ,japanese,4.0,123,0,4.514829E-1
ZAMUjY3yLXzziMuB6cxq5w,korean,4.0,39,0,4.907194E-1
b3x1ORxAm9Wr5108EEe6mA,american,4.0,23,1,7.96363E-1
Je2MuObgrne2wSKhD5MZ0w,japanese,5.0,89,1,6.745284E-1
ddKmJRZ3D1iS-gbZq03OWQ,american,4.0,107,1,7.96363E-1
AoS0Oh2WGSHoWwwhDDJSag,american,3.0,15,0,8.282658E-3
iSiOfm9CdUhbS0eDHPHUNA,indian,3.5,66,1,5.993214E-1
-LgkDbrcxC6KRo11bgMr5A,french,4.0,97,1,5.438321E-1
neQM053ovAOrf1sVSAPI9w,korean,4.0,769,1,6.559912E-1
9AIfcDXRJYpFT9mZUXP4Xw,japanese,3.0,52,0,2.151207E-3
lw4ZMgn-QBh_5W1ipNHjaw,french,4.0,39,1,5.438321E-1
7_NCS8bQ8UA_nEANIWm-hQ,indian,2.5,22,1,5.993214E-1
ZxGnVk-eHyVeAT2h0uq7Bw,japanese,3.5,68,1,5.023544E-1
mtmEa4vFYa764G97sqQ9dQ,italian,5.0,48,1,7.477525E-1
xpW1GmI-IETWNGwMl11cBg,indian,4.0,140,1,6.576335E-1
MwqkDr31rsHV31IqFRruDw,korean,5.0,1,1,6.642283E-1
1ozuYD1HTa4u2F_NR9uUJg,french,4.5,66,1,9.980684E-1
tguMh2GgOcU9fu6WN3dqpw,indian,4.0,822,1,7.348735E-1
aOdbXPdCPrckxo_it5xwSA,french,4.0,268,1,6.341389E-1
16heVvLqYfLpl8mC1RN3Bg,korean,4.5,253,1,9.979439E-1
xR2Yeb_Nh0MOAiUIaqaVOg,french,4.5,223,1,9.973784E-1
lSeEbTefwsBytTjOigFLlQ,american,4.0,110,1,8.411327E-1
Zub6WrbrS_4XMI1mPbyeiw,italian,4.0,165,1,6.706464E-1
Wfvbslm4MX9CE1ROjRvGng,french,3.5,74,1,5.438321E-1
71EQXj4urSJKrM7bZwM4Fg,chinese,2.5,38,0,3.318674E-1
M85t-iOAbMpO9mVIKAgwMw,french,4.0,97,1,5.438321E-1
VxzDpDIlwmWkbR5L_dB2yA,chinese,4.0,2,0,3.318674E-1
BDEqy8Qk4QdzTRlqZRFMxw,japanese,4.0,84,1,5.023544E-1
Dh2I2jRTXE7oDCfuA9vCoQ,chinese,3.5,39,0,3.318674E-1
rSY3MyWqpuy3dNuUN4zQ_g,french,4.0,330,1,6.375783E-1
IUMTe7g19htqG7MXrsP5NQ,italian,3.5,241,1,6.265987E-1
WEhkGLKlj-5X1pq_07Syaw,french,4.0,611,1,6.794028E-1
SiPVYO6i-jJKRVEfW1WdxQ,korean,4.0,107,0,4.907194E-1
iXmDaPsgylG1kHPLli15MQ,korean,4.0,576,1,5.796762E-1
CvSOAN2WWzLRGND4vN1xtA,japanese,3.5,79,1,5.023544E-1
vWEKZVPIYFewfqCOkkvVIQ,chinese,3.5,35,0,3.318674E-1
yVDNPV0Yf3vQAsXTJett1g,chinese,3.0,36,0,1.059665E-3
2uVut84nu_1J1iXRoXRMiQ,french,4.0,159,1,6.270424E-1
yRAU7MtAE9St6Q8LSeFZCQ,italian,4.0,26,1,5.908161E-1
Xd_l7jtUAZZAAvK8-mI2Jw,american,4.0,538,1,8.780623E-1
Z65cd3Z7JvwK8TnSVg-cfA,american,4.0,670,1,8.752262E-1
Om6KGbN524K6pu9IkPT0Rg,american,4.0,148,1,8.225055E-1
EKkHfSYTm266-ZBve3SdgA,korean,4.5,37,1,9.976112E-1
NInbW8FuHAFwz354Ebm4VA,indian,3.0,69,0,3.184241E-3
cpfBJVV-5Jo5w2KcbOBtVQ,french,3.5,412,1,7.832196E-1
F3Zznc4UYAfbdiTgb09-NA,italian,4.0,59,1,5.908161E-1
01hs_l54-211UuiJPI83lA,japanese,4.0,169,1,5.873903E-1
DymuoD56_QaUQdRpZSiOEw,korean,4.0,573,1,5.796762E-1
TIjtmaeUZexPZvcBz73VCw,french,4.0,1092,1,7.37232E-1
NzU2hb0z0jGEOOv0-zTLEQ,indian,4.0,521,1,7.431202E-1
1Ed-tb_0dBGrXfsYyehmvg,american,4.0,2209,1,8.666258E-1
bAPDGHHaLZs-XEFk7ZXGVA,korean,3.5,140,1,5.530498E-1
5DubGsDTQYkdNf4nEYsfag,korean,4.5,17,1,9.976112E-1
e7jRn5TNlF84k7PuvJ1MOA,italian,3.5,163,1,6.706464E-1
57joDNvKR4nd05PqNcgzKA,american,4.0,146,1,8.225055E-1
MctQwL9Mp5X7DJk13VoERg,american,4.0,989,1,8.798996E-1
nLusT3JPy8BfMX01U1Hy8Q,chinese,3.0,35,0,1.059665E-3
B0IXsKwCk21hNQffYPJmHA,indian,3.5,184,1,6.783955E-1
pfpp5k04_XjZhIt-VqqArQ,french,3.5,398,1,7.832196E-1
0axnkZlDiQcJVc06DDXxGQ,italian,4.0,252,1,6.265987E-1
k4ds_s6y8S46WzVIolypLQ,french,4.0,100,1,5.438321E-1
479rycCXZojMT9S0cl8Oxg,japanese,4.0,107,1,5.023544E-1
zGThJJhL82LDEUlUFALImQ,italian,4.0,78,1,5.908161E-1
Acz3UeoSw9F4E_ET5yxPsQ,korean,3.5,31,0,4.907194E-1
-g65PxVQmh3U8dKUbz1Upg,american,4.5,51,1,9.994104E-1
qWGFjZJ2wJeDzt1QH7t5Xg,french,4.0,329,1,6.375783E-1
ONEe1U1fNGT80jAEE0sCrg,italian,3.5,996,1,7.300947E-1
7AkS0QtUcnyGvObJpLlDtQ,french,4.5,37,1,9.980684E-1
eqdqHdY1CdCRHMXf6CgK3Q,chinese,4.0,93,0,3.318674E-1
P1hH4JDmzCX9hs-lZ-GCNw,italian,3.5,35,1,5.908161E-1
T1bgtJcjtc-6xykWqBRfUw,japanese,4.0,310,1,6.521676E-1
AEkpyAGcVe5NgH2Nb7fCNQ,chinese,3.5,183,0,4.119326E-1
_aq66KJxRGbc-VJkxemBFA,american,4.0,4,1,7.96363E-1
-G5Bl97kXbL2SgzO6UodiA,french,3.5,196,1,6.033478E-1
eT39RKlQ8i5Z4ml0ZwUK-Q,french,5.0,19,1,7.099417E-1
7Dm0ramHbk77F4yD115WWg,indian,4.0,329,1,6.882021E-1
Gg3heBdQQ9Wr03icYIaIQA,japanese,3.5,119,1,5.774665E-1
ojbH3wnRu050hRhkmoxRiA,chinese,4.0,405,1,6.008473E-1
OkiPb6gNNRmcbB4zIIMx0g,french,5.0,27,1,7.099417E-1
p3E_1wktqB-Z4qtqqO9F-A,indian,4.0,772,1,7.474852E-1
rBYSwbua5I5dzMTRX5o7Jg,indian,3.0,44,0,3.184241E-3
g-x0AcFbyiQDvnkeus0BLw,italian,4.0,161,1,6.706464E-1
ui4Hhq2duXIZLuzev9531g,french,4.0,48,1,5.438321E-1
yQ7K4uFnxXxpBVbnOSR8kA,italian,4.0,63,1,5.908161E-1
8AMEjzaPVE8wDcEgI3_OEA,american,4.5,28,1,9.994104E-1
kqJApXkfFn42SZZG7QTc4w,korean,4.0,503,1,6.507835E-1
aZMVSzm1ypJOkRsLVaMUVA,chinese,4.0,5,0,3.318674E-1
waQFCvxlJm4uEpL5a4qQbA,american,3.5,8,1,7.96363E-1
jplPyiAUcDhFasdqozSnEA,japanese,4.5,29,1,9.977196E-1
umpBNqixheC-o3TPQAYeBw,korean,4.0,74,0,4.907194E-1
l_RAv09V67j-Hm9dyZxWhw,japanese,4.0,277,1,5.947537E-1
wDuf4Qz9qsC62amLZgWNJQ,chinese,4.0,148,0,3.705048E-1
w7zQ47EyJ6R7K_TEWZnInA,american,4.0,7,1,7.96363E-1
EYSIZX7b6Sp6TNc_KNvn7Q,italian,4.0,203,1,6.481676E-1
pWT9GRkLeloTEKo2HkyKKA,japanese,3.5,27,1,5.023544E-1
-Exv1AEsaKU6Cdb2TO_ZUg,japanese,4.0,36,1,5.023544E-1
KifkRh0gGD0voBw4FHFCVA,american,3.5,500,1,8.777873E-1
rCCZWRpuzW3FhAHN2BB1Eg,japanese,4.0,317,1,6.521676E-1
3pFKz52MVF7dmIrKlUNBjw,korean,4.0,23,0,4.907194E-1
_ZxbRvQDWD3uVu3o9df82A,indian,5.0,1,1,7.54352E-1
T-oHllUXvyGBvhn3id5Vwg,indian,4.5,95,1,9.984598E-1
PhEuVS74xQsDrFXWVH21Xg,french,3.5,389,1,7.169969E-1
87C1A7TyutLNCZxBPCdWsQ,korean,3.0,87,0,2.053576E-3
eyrc1L7VnWK0TcF9cheR4w,japanese,3.5,136,1,5.645245E-1
cWPdP8_GqEWxZKRiOonfDg,chinese,4.0,30,0,3.318674E-1
PqKY3hMc5jY3EFop34ObGQ,japanese,4.0,31,1,5.023544E-1
DF7PV0DE9z0LM4ae6XYeYg,italian,3.5,510,1,7.363245E-1
6p1hVVBEXd8jtRULoRUW5g,korean,4.5,39,1,9.976112E-1
KSUtWeFngYHhNff9DfjVBQ,italian,4.5,134,1,9.980441E-1
DlLYddNASED5fcmZzu9dOw,american,4.0,67,1,7.96363E-1
7rxg-tWPc1jK7Cikn5R86g,japanese,4.0,394,1,6.820593E-1
E2zKMwHhz4--dyplQ7gf8A,french,3.5,468,1,6.972262E-1
ynIx549QFj29o84y1RSGyw,japanese,4.0,352,1,6.450044E-1
NJGtDl4jqIaRz0qEnfUOOQ,chinese,3.0,36,0,1.059665E-3
LRyA5LakzQpv1t6pX-AcGg,japanese,4.0,30,1,5.023544E-1
9lKYC8qs6owmBazkVR5XDA,indian,3.5,290,1,6.850058E-1
TdUhTJ7hCt0uANqHIcltOA,french,4.0,274,1,6.341389E-1
3Rah-cvFk79duFQ83voQ5A,korean,4.0,211,1,5.514492E-1
8nXo6lNJlXQQIdy8Kf7J9Q,french,4.0,271,1,6.341389E-1
asMg3FeJWauvaoE8MVxiBw,italian,4.0,140,1,6.496425E-1
jvx3UEV66_Q2x5GnNHGmBQ,american,4.5,103,1,9.994104E-1
IFrVUzwItoR6cW2rOw61xA,korean,3.0,1,0,2.053576E-3
RTES6LV41eqN3mfjkqASGw,indian,2.0,4,1,5.993214E-1
_G6lH3rUyhyIxXHyQWFlag,french,4.0,337,1,7.726239E-1
bJwcf-h06wX6Yo3kVkajww,italian,3.5,147,1,6.311236E-1
Pm9g4v6bpq9_OEigK0jHYA,chinese,3.5,7,0,3.318674E-1
ZfuZ2byArGq-5j8zX8Afeg,japanese,4.0,701,1,6.555792E-1
fQ2IN15gqlRrE2oS39nXjw,chinese,3.5,8,0,3.318674E-1
cSg6wIFrYz_iYddUSV4BVw,american,4.0,92,1,7.96363E-1
aU8ZfmIVm1Ii52QEX7p9NA,american,3.5,71,1,7.96363E-1
Vs2IM_3Hyhh7FrzagM_9cQ,american,4.0,212,1,7.422343E-1
qBGKigOGn_flCx1apxPzlA,italian,4.5,281,1,9.989021E-1
WYhRkUATHRyXZrE55MArbA,italian,4.5,273,1,9.989021E-1
ctfDC3-bK-Up3IC5wFnBVQ,chinese,4.0,7,0,3.318674E-1
fv2mCAA4VtJxrwke3TH1cw,indian,4.0,58,1,5.993214E-1
_nozpz6d5t3KrabkzwFjpg,indian,3.5,9,1,5.993214E-1
OSqcNi7EZLAMtuiQjuoiLg,chinese,3.5,17,0,3.318674E-1
8woH0nY6mV7GxVg6mtzrIg,indian,4.0,192,1,6.561745E-1
uTS2GevPXqsFKMgdpp5Txw,american,3.5,253,1,8.196575E-1
vBL9aYuf1e1cJbC8Z9TWvw,italian,5.0,117,1,8.005324E-1
eFS3e9ctodj4aBTzRv_vtQ,french,4.0,180,1,6.270424E-1
q23Br0CDFO6a1qx_7ItFKA,japanese,4.0,64,1,5.023544E-1
NlgC8TjNuf8sy6qg2xpqsQ,japanese,3.5,512,1,6.612857E-1
_zGsfwGAY8ZTob_mIFAM-w,japanese,4.0,1605,1,6.548782E-1
JaD3WhM5pFGTwC5e7cHaKQ,italian,4.0,81,1,5.908161E-1
qfeCYi9MMD6I7jQLFqngPg,french,3.5,138,1,6.04896E-1
oLA02lMIfgvbYquvXzkARw,american,4.0,1178,1,7.930151E-1
_eDqIOQKEntGHC6JgVYyCg,french,5.0,46,1,7.099417E-1
2C2xXOJUvvWfNSw0nlcg4w,japanese,3.5,37,1,5.023544E-1
ZUrGqOG2cetGI-KKXk3c2g,italian,4.0,131,1,5.4072E-1
cuUmPDEY-1KXzShGdpsqag,indian,4.0,510,1,7.431202E-1
IZ9-5z45wc3Oh_jlnX_Kcg,italian,4.5,245,1,9.986269E-1
uPe0efNw-uwPybeqccZ1zQ,italian,4.0,382,1,7.460225E-1
qkE8HdN6Kj32sUiq0amvzQ,french,4.5,15,1,9.980684E-1
uVRau5cd-OpqWIA-qsCiJA,indian,4.0,60,1,5.993214E-1
Rp-1kZ68rHia43PrOd3EEQ,italian,3.5,71,1,5.908161E-1
grDidrXGVm0tXJC8jnkqag,japanese,4.5,3,1,9.977196E-1
